,filename,tempo,root,scale,chromagram,zero_crossing_rate,spectral_rolloff,spectral_centroid,spectral_bandwidth,rmse,danceability,percentile_10,percentile_90,dynamic_comp
27,deam/1024.mp3,109.95678191,E,minor,0.4119671881198883,0.03430077959065821,2330.424797128967,1110.223461708482,1152.152189399655,0.07412059605121613,1.088931322097778,50.24235458374024,82.06722259521484,2.61444091796875
28,deam/1025.mp3,139.67483108,E,major,0.4420587718486786,0.06444691952052897,4595.010128154002,2435.150419203402,2600.338243680506,0.07368762791156769,1.19709575176239,53.33204727172851,86.33865203857422,2.483304262161255
29,deam/1026.mp3,123.046875,B,minor,0.4573512375354767,0.01149608894125022,1569.784952169601,1101.773487367993,2374.397054119009,0.0810176208615303,1.024399638175964,53.85570220947265,95.53824920654294,6.035842418670653
30,deam/1027.mp3,107.66601562,A,minor,0.5313025712966919,0.04824688926838535,4678.205044867454,2291.560805364254,2836.099872872748,0.0735398381948471,1.214004039764404,54.92789688110353,71.82504272460938,1.256078839302063
31,deam/1028.mp3,105.46875,E,minor,0.3806714117527008,0.05801962306897301,4468.584090194466,2314.947247190185,2736.221860733094,0.07995588332414627,1.165857911109924,62.77441864013672,92.74617004394531,1.062498927116394
32,deam/1029.mp3,135.99917763,D,minor,0.4742333889007568,0.04597235572805517,4443.804407402631,2254.359361941372,2648.239574064003,0.07758601009845734,1.457296133041382,63.18035202026367,84.4040283203125,3.011192321777344
33,deam/103.mp3,99.38401442,A,major,0.5878815054893494,0.01639601648559021,2099.62597807187,1033.269721983676,1479.421966784691,0.3312382996082306,0.9186326265335084,398.774755859375,574.5453125,1.216052293777466
34,deam/1030.mp3,139.67483108,Ab,minor,0.4250876307487488,0.03426453299847165,4131.213908003579,2033.029551534537,2878.077200387693,0.07500068843364716,1.111857533454895,51.96525955200195,106.8945892333984,3.989583253860474
35,deam/1031.mp3,95.703125,Ab,minor,0.5045726299285889,0.03699872159298483,3818.465799148607,1853.623151066598,2641.100476957459,0.08866755664348602,1.289868116378784,73.10634307861328,105.3241989135742,2.365284919738769
36,deam/1032.mp3,139.67483108,E,minor,0.3449883460998535,0.03342401943863973,2232.719832381966,1353.078317811879,1938.620012278525,0.06080019846558572,1.065486907958984,36.09733657836914,71.99878845214846,2.94089412689209
37,deam/1033.mp3,129.19921875,E,minor,0.5348394513130188,0.04257140711947235,3768.76609967589,1944.535721134208,2524.56740429219,0.1015358045697212,1.301792502403259,89.40312347412109,108.5675506591797,1.121452331542969
38,deam/1034.mp3,139.67483108,B,minor,0.3760490715503693,0.02822724705102189,1944.993794444176,1304.762999141216,2277.137658667758,0.0690549835562706,0.989905059337616,16.56364459991456,106.1948379516602,5.561053276062012
39,deam/1035.mp3,143.5546875,C,major,0.3919871747493744,0.04857745095618495,3093.447961010062,1684.439398590566,1966.008701522833,0.08194585144519806,1.135719895362854,42.30517730712891,100.7460769653321,1.99649703502655
40,deam/1036.mp3,135.99917763,G,major,0.4115466773509979,0.04242880200110758,3783.943785676277,1950.655351828417,2455.989671897545,0.05882717669010161,1.06195855140686,27.19899482727051,71.02961578369141,3.685683488845825
41,deam/1037.mp3,112.34714674,B,minor,0.5562301278114319,0.05237286350573771,6190.807009481425,2831.962849092125,3516.421574786357,0.08990195393562317,1.600127935409546,75.72295837402343,103.5052825927734,3.110300779342652
42,deam/1038.mp3,105.46875,D,minor,0.5328902006149292,0.04296747645881761,4504.328318498452,2286.859762284005,3023.848166112211,0.1109635382890701,1.308061003684998,95.85433502197266,138.8096923828125,2.821814060211182
43,deam/1039.mp3,97.50884434,A,major,0.4541300237178802,0.03706624486457805,4037.025588658572,1998.098665362295,2937.337996807453,0.07417646795511246,1.521889805793762,54.2234390258789,81.17855987548828,3.195904970169067
44,deam/104.mp3,109.95678191,G,major,0.5163805484771729,0.04501280702902088,3931.673340598435,2001.018230536111,2363.795221281541,0.2612823843955994,0.940313160419464,291.98388671875,425.3622253417969,1.42851448059082
45,deam/1040.mp3,129.19921875,A,minor,0.4904470145702362,0.04856485333088771,5183.135324956463,2396.699035323245,2988.785193425813,0.06829626113176346,1.315772414207458,51.5398567199707,74.68987731933596,3.59057879447937
46,deam/1041.mp3,135.99917763,E,minor,0.5039103627204895,0.05369259073187668,6615.498885872194,2913.752437038381,3480.898239233243,0.0851382315158844,1.452208995819092,71.54053039550782,109.3730499267578,3.348196029663086
47,deam/1042.mp3,103.359375,C#,major,0.5039949417114258,0.02918567438363598,3508.756560806889,1819.128549525456,2721.504364570605,0.09133034199476242,1.606967926025391,80.99446563720706,124.239013671875,2.801974534988404
48,deam/1043.mp3,166.70866935,D,major,0.5653639435768127,0.05524461816849677,4692.210515733843,2412.146954755216,2724.910510876721,0.06550052762031555,1.438976287841797,53.12137832641603,109.4034194946289,5.111996650695801
49,deam/1044.mp3,123.046875,C,minor,0.403329074382782,0.05676137225428458,5401.700669988391,2627.338213524521,3040.457350250259,0.07671693712472916,1.471607327461243,60.75124893188477,86.60326690673828,3.023404121398926
50,deam/1045.mp3,156.60511364,G,minor,0.3132635653018951,0.02946735728528229,2981.354194381289,1558.389256896785,2329.261533795059,0.0711604505777359,1.515423774719239,56.29223022460938,83.76313781738281,3.452794790267944
51,deam/1046.mp3,89.10290948,E,major,0.4558657705783844,0.05379589125931405,5374.317502237326,2573.022363758503,3211.797381755589,0.09383315593004228,1.169865369796753,66.42645111083985,132.0199859619141,3.697823286056519
52,deam/1047.mp3,107.66601562,A,major,0.3177467882633209,0.05446406930507972,4485.22843399284,2252.16250789098,2639.977317206736,0.06282461434602737,1.26256251335144,43.68678665161133,71.89096984863279,3.158388137817383
53,deam/1048.mp3,117.45383523,C,major,0.5380776524543762,0.05592237040948833,4788.465489248742,2321.807970726079,2645.950137132104,0.1019352152943611,1.249518632888794,89.16100158691407,107.1324066162109,0.910730242729187
54,deam/1049.mp3,123.046875,A,minor,0.5115154385566711,0.06872206161649705,6522.571670012579,3135.86793957218,3425.858478741734,0.09820611774921416,1.318958759307861,86.32437438964844,104.5022994995117,0.9709018468856812
55,deam/105.mp3,107.66601562,G,minor,0.5036269426345825,0.05230853617419572,4711.89417654801,2358.576833484608,2785.352141133457,0.1871658712625504,1.133383750915527,142.9302673339844,337.2268859863282,3.15672779083252
56,deam/1050.mp3,156.60511364,G,major,0.4910357892513275,0.03814107425493864,4199.580161268867,2016.815807166912,2633.439144770767,0.08514289557933807,1.143501400947571,66.84347076416016,95.108642578125,2.808075428009033
57,deam/1051.mp3,107.66601562,C,minor,0.4712352454662323,0.02817232140472593,4564.02240198094,2023.905362303841,3096.795844143848,0.1059435829520226,1.081313371658325,71.80403900146484,138.1349517822266,1.884706735610962
58,deam/1052.mp3,112.34714674,C,minor,0.4225183427333832,0.04662280341506505,5424.43942137916,2488.423485885473,3099.327346766741,0.1057413443922996,1.02543318271637,84.30974426269532,132.1290100097656,1.760890245437622
59,deam/1053.mp3,112.34714674,C#,minor,0.6270791888237,0.05073114097700127,7271.700473466524,3194.215999581084,3696.461423361962,0.1167512014508248,1.596492886543274,115.321435546875,132.2782043457031,1.712859988212585
60,deam/1054.mp3,135.99917763,G,minor,0.5156273245811462,0.05571627325962547,5354.489844354684,2512.450928450435,2865.233001202668,0.1105671674013138,1.268692493438721,96.87052307128906,122.1950866699218,1.21478545665741
61,deam/1055.mp3,120.18531977,E,minor,0.5535320639610289,0.04855074399055481,4905.092561798569,2312.078203560829,2804.798366651017,0.1281644105911255,1.397858500480652,126.6922409057617,142.7185668945312,0.8208760023117065
62,deam/1056.mp3,120.18531977,D,major,0.5765444040298462,0.05253360920453051,5377.156373959946,2512.775432407644,3085.636828079533,0.07385944575071335,1.016127347946167,37.41616668701172,108.8796173095703,3.507198810577393
63,deam/1057.mp3,109.95678191,C#,minor,0.5650531649589539,0.06458903270897823,7492.176918053406,3340.608423786554,3659.619579800247,0.110324814915657,1.359789729118347,97.41178283691406,125.3622344970703,1.523434638977051
64,deam/1058.mp3,117.45383523,C#,minor,0.6003882884979248,0.07469383991240115,8864.640841174052,3878.759719760148,4144.010911903465,0.1158521100878716,1.417204737663269,106.3435684204102,136.7397308349609,1.095012664794922
65,deam/1059.mp3,135.99917763,B,minor,0.6033126711845398,0.07390724418884143,9214.010950803018,4076.412740166313,4250.681894399507,0.1238848865032196,1.54370653629303,120.5810867309571,139.8007385253906,1.171602129936218
66,deam/106.mp3,143.5546875,E,minor,0.3642053604125977,0.04621160320195283,3796.693962079466,2030.508437406958,2570.395668045029,0.1406292021274567,0.9843664169311525,98.79088439941408,211.6583862304688,3.540169477462769
67,deam/1060.mp3,129.19921875,A,minor,0.5373096466064453,0.06217381598699119,6611.932240772541,3007.586199460809,3517.880266825063,0.09717795252799988,1.388149738311768,83.10470581054688,106.1725875854492,1.497397780418396
68,deam/1061.mp3,139.67483108,A,major,0.482313334941864,0.0769241234950247,6343.122755115615,3091.921438951326,3337.624351253905,0.09544986486434937,1.450112462043762,83.17041778564453,96.8785629272461,1.084802508354187
69,deam/1062.mp3,112.34714674,E,minor,0.3790783882141113,0.05676590739939159,3166.714184645898,1798.610304070452,1731.98036554668,0.04876873269677162,1.121749877929688,26.4759895324707,61.43066253662111,4.722288608551025
70,deam/1063.mp3,143.5546875,F,minor,0.461417943239212,0.06290901339933817,5251.284912865229,2548.032530636975,2719.291766904669,0.1048320010304451,1.228702545166016,96.1230926513672,119.5127807617187,1.233254313468933
71,deam/1064.mp3,112.34714674,A,minor,0.4864858388900757,0.100756814937357,7495.843562548374,3671.988017815031,3445.912498020161,0.07774624973535538,1.29228401184082,62.72701568603516,70.7540786743164,0.5125885605812073
72,deam/1065.mp3,139.67483108,C,minor,0.5638286471366882,0.03023228509333077,3626.066962558049,1721.538758070465,2476.609347917264,0.152263879776001,1.228073716163635,154.6969787597656,193.5820739746094,0.944963037967682
73,deam/1066.mp3,123.046875,C,minor,0.5436838865280151,0.05927787388366144,6366.000394555437,3005.263468086748,3616.232576062761,0.08660545945167543,1.426718831062317,77.49847564697265,131.0180786132813,5.471704959869385
74,deam/1067.mp3,117.45383523,F,major,0.3624269664287567,0.03187854276717422,2758.294432082043,1472.673503767526,2142.501094485974,0.07702411711215973,1.024638533592224,46.51021194458008,120.5743835449219,3.522252559661865
75,deam/1068.mp3,172.265625,D,major,0.4611319303512573,0.04122396511767946,6084.585429566562,2560.13558697784,3420.566794108395,0.1097005233168602,1.288190603256226,97.75002899169922,125.9001602172852,2.09525203704834
76,deam/1069.mp3,103.359375,E,minor,0.380190521478653,0.09795963821635767,4511.772717927632,2777.904264669075,2299.703024824474,0.06364097446203232,1.133824467658997,39.56579742431641,66.1687515258789,2.362138509750366
77,deam/107.mp3,117.45383523,E,minor,0.45378178358078,0.04640797406696145,3353.861613616589,1726.000104951699,1955.816666970212,0.2735517621040344,1.176567792892456,326.5151672363281,439.0901977539064,2.258441209793091
78,deam/1070.mp3,114.84375,A,minor,0.4624992609024048,0.04842023259247539,2790.055351139222,1677.878078146233,1832.605851742866,0.07403135299682617,1.540239572525024,46.81554183959961,104.1266723632812,5.383881092071533
79,deam/1071.mp3,123.046875,C,minor,0.3990800082683563,0.03871602987350473,4109.002931199208,2061.097368364243,2741.701841478388,0.06449611485004425,1.27034068107605,42.82567138671875,85.4833984375,4.004777431488037
80,deam/1072.mp3,114.84375,F,minor,0.4481208026409149,0.05480420518810522,4943.281219765867,2571.829334168158,2941.6119622769,0.08521759510040282,1.247623801231384,85.24808197021484,116.8113555908204,3.284732580184937
81,deam/1073.mp3,84.72079918,C,major,0.548279345035553,0.02725219085301544,3218.208317712365,1638.783284355208,2443.657707305782,0.09984754770994186,1.54582667350769,102.3561340332031,137.9490997314453,3.520503997802734
82,deam/1074.mp3,120.18531977,C,minor,0.5038861632347107,0.0611957363589134,5685.471176289185,2845.933976163837,3220.785253571418,0.07343006134033203,1.887177348136902,65.76033630371094,92.63437042236328,4.870644569396973
83,deam/1075.mp3,114.84375,F,minor,0.5076461434364319,0.06307278252820231,6184.112605517124,3008.572536492606,3336.088086670355,0.0913410261273384,1.244848966598511,65.37674865722656,139.9411163330078,3.634474754333496
84,deam/1076.mp3,120.18531977,F,minor,0.5397405624389648,0.06188810184524976,6855.369657628677,3263.949742192836,3840.759585317979,0.0868925005197525,1.94181215763092,105.8198104858398,124.4848114013672,5.392697811126709
85,deam/1077.mp3,103.359375,C,minor,0.4934583902359009,0.03944417261568525,3735.544078342686,2089.077180976641,2668.146392237184,0.08874286711215973,1.10685396194458,62.86884994506836,143.3387298583984,5.567248344421387
86,deam/1078.mp3,109.95678191,C#,minor,0.5938405990600586,0.05633909985432106,6168.340478666795,3006.784355563744,3509.461967793739,0.09020144492387773,2.210609436035156,106.6917449951172,146.9198791503906,4.788381099700928
87,deam/1079.mp3,117.45383523,C,minor,0.4339982271194458,0.05771274491673221,4699.254917581753,2427.332145322463,2791.396366593109,0.08623004704713821,1.224469423294067,64.62088775634766,100.4523132324219,2.809293031692505
88,deam/108.mp3,117.45383523,C#,major,0.4353401362895966,0.09225579090378723,7134.126078471238,3544.506677025614,3577.087208270028,0.08666829764842987,1.273699164390564,51.94900665283203,143.828125,4.359852313995361
89,deam/1080.mp3,112.34714674,F,minor,0.5860369801521301,0.106254418617073,9031.48427673907,4273.174187672259,4280.472953936409,0.09251169860363008,1.458769202232361,75.19666900634766,140.3765014648438,5.042375564575195
90,deam/1081.mp3,112.34714674,C,major,0.3920920193195343,0.03228922535186427,2252.825266362713,1323.566123604618,1857.140014451457,0.06669283658266068,1.344421029090881,53.11778945922853,85.5719711303711,4.796169281005858
91,deam/1082.mp3,123.046875,E,minor,0.4399438798427582,0.07504758123074767,5518.499963719039,2905.28892961303,3268.616591636741,0.05729347839951515,1.923555254936218,55.45862808227539,75.73236389160157,4.210086345672607
92,deam/1083.mp3,120.18531977,E,minor,0.4168501198291779,0.07476640223411328,5522.361051482681,2912.115826187799,3163.419508364728,0.06323140859603882,1.424637794494629,38.71071472167969,86.22624206542969,4.041488647460938
93,deam/1084.mp3,95.703125,Bb,major,0.4933293461799622,0.02355100854068605,3062.959256482198,1648.948006746122,2903.406752514504,0.1084027141332626,1.075652956962585,87.91306457519529,139.6243774414062,2.037358045578003
94,deam/1085.mp3,103.359375,Eb,major,0.4433200359344481,0.04473114400043134,4501.022782931018,2372.52411894851,2836.162954729891,0.07591433823108673,1.481213331222534,65.24382781982422,94.40657043457031,3.933123826980591
95,deam/1086.mp3,129.19921875,Eb,major,0.411600261926651,0.0396366643302271,4049.336625326529,1974.003488270145,2532.101482309046,0.0601501539349556,1.134871125221252,21.93124008178711,122.7886444091797,6.000853538513184
96,deam/1087.mp3,129.19921875,C,minor,0.5605023503303528,0.05467722112510903,6787.036737495164,3033.62529862924,3810.838816757099,0.103663869202137,1.734580993652344,99.39825286865236,123.8910049438477,2.190932989120483
97,deam/1088.mp3,129.19921875,B,minor,0.4575737118721008,0.1090883804039403,7825.98045514464,3754.818052562454,3651.696617252837,0.08453037589788437,1.465364098548889,64.29488830566406,98.78327331542968,1.991140961647034
98,deam/1089.mp3,129.19921875,F,major,0.3537773191928864,0.1082473629390965,8256.261186629257,4015.601503839721,3813.058978302249,0.08577058464288713,1.519936203956604,74.06807861328127,95.88109130859372,1.908455967903137
99,deam/109.mp3,166.70866935,Bb,major,0.3672913610935211,0.02871193803945343,2472.227106293503,1311.292732123303,1750.739856048364,0.4053544998168945,1.011385083198547,482.5738525390625,820.1646606445313,2.919652462005615
100,deam/1090.mp3,147.65625,C,minor,0.5482803583145142,0.07717053304583872,7515.521221338042,3476.015313369537,3735.50091727673,0.1115790531039238,1.241761803627014,83.42164306640628,152.3920135498047,2.895547866821289
101,deam/1091.mp3,123.046875,C,major,0.5103496909141539,0.04655124890337672,4309.37394180534,2140.796683261351,2585.98630186859,0.09103655070066452,1.210784673690796,21.99679985046386,133.4901184082031,4.694265365600586
102,deam/1092.mp3,123.046875,C,major,0.57724529504776,0.04851748625977009,5391.511842709946,2636.336743458253,3137.566314813954,0.1025430932641029,1.409107565879822,53.67767562866211,167.5538970947266,3.931655645370483
103,deam/1093.mp3,112.34714674,C,major,0.5202105641365051,0.06485106331516084,7402.183017789765,3191.217223293696,3677.170603674858,0.0986054465174675,1.838141918182373,85.91969909667971,107.9407165527344,1.697513580322266
104,deam/1094.mp3,120.18531977,F,minor,0.6129835844039917,0.09978427826441004,7201.850895837364,3746.808424702791,3670.422127447764,0.06262783706188202,1.90561592578888,58.96671905517579,82.43793640136718,4.909600734710693
105,deam/1095.mp3,109.95678191,C,minor,0.4226109385490417,0.08452805012443934,7747.730928308823,3637.747737591018,3863.163992869986,0.077485091984272,1.19932758808136,59.5993522644043,89.04280853271484,1.943023443222046
106,deam/1096.mp3,90.66611842,Bb,minor,0.463403582572937,0.01833659947765206,1845.56106236697,1138.948440925349,1997.814749281195,0.08334679901599884,1.131141066551208,44.78171539306641,161.3089233398437,3.61086893081665
107,deam/1097.mp3,103.359375,G,minor,0.3449322283267975,0.03763616143302523,3804.076997266834,1986.239496012787,2692.134196646376,0.1003748700022697,1.00142240524292,41.58636093139648,137.6722351074219,2.683824777603149
108,deam/1098.mp3,109.95678191,A,minor,0.5393144488334656,0.0934396102597076,9057.900783668729,4121.048903411366,4115.381705901596,0.08874493092298508,0.945806324481964,21.43925552368164,120.8192565917969,2.60123062133789
109,deam/1099.mp3,114.84375,Eb,minor,0.4294426441192627,0.06675683207012745,5790.764984036377,2900.881406339721,3176.387917574705,0.1142142415046692,1.185771584510803,96.56642608642578,154.5942321777344,2.346174001693726
110,deam/110.mp3,99.38401442,G,minor,0.4342236518859863,0.03196464518805783,2167.448181010731,1179.670295951752,1555.342444813348,0.4117021560668945,1.298195600509644,557.7126586914062,719.4060424804687,1.422560572624206
111,deam/1100.mp3,114.84375,F,minor,0.4227782785892487,0.03418995505671199,4398.056738885934,2008.779052730153,2877.099494801262,0.126030296087265,0.9261562824249268,107.8184600830078,149.2104553222656,1.260128259658814
112,deam/1101.mp3,120.18531977,F,minor,0.3946388363838196,0.02588963170086586,1352.880708204334,852.2352418004937,1069.784986648511,0.0584024004638195,0.9058727622032166,23.3791015625,65.24967498779297,3.272736549377441
113,deam/1102.mp3,132.51201923,A,minor,0.1899029165506363,0.09586994413205133,4073.380924378386,2820.352919035687,2302.497991257103,0.03004018403589725,1.094278931617737,5.982078552246096,43.2408950805664,8.656576156616211
114,deam/1103.mp3,123.046875,C,major,0.3876604735851288,0.01886166850004107,634.5906071618615,635.5782372979328,1008.67133689235,0.04581868276000023,1.087548613548279,24.61472473144532,54.21508255004883,5.121655941009521
115,deam/1104.mp3,99.38401442,C,major,0.3717253804206848,0.04834162341062061,6157.440544577205,2724.935746106079,3540.41089607043,0.07534840703010559,1.020333051681519,51.07459259033203,94.24779357910157,3.430400371551514
116,deam/1105.mp3,114.84375,A,minor,0.4069440364837647,0.04335245988790129,3038.681625507933,1718.239657920809,2086.560611581009,0.04438325390219688,1.085354328155518,20.99357795715332,61.85189132690429,6.401366233825684
117,deam/1106.mp3,123.046875,F#,minor,0.3027780950069427,0.0622897141397258,3630.694712352457,2038.22504232236,2519.637882372464,0.07754196971654892,0.9934629201889038,42.42098388671875,95.26037902832032,2.18916392326355
118,deam/1107.mp3,129.19921875,G,minor,0.3590409159660339,0.02473871265370993,1794.43359375,1038.895085023847,1483.939014042921,0.05753513425588608,0.7274929881095886,15.0921594619751,104.5258468627929,5.455027103424072
119,deam/1108.mp3,126.04801829,Bb,minor,0.306278795003891,0.03331467205105969,2250.314170435855,1364.194214827932,1812.895046703975,0.0546993799507618,0.8277020454406738,23.03386001586914,79.27762451171877,3.576618194580078
120,deam/1109.mp3,151.99908088,A,minor,0.2799831926822662,0.01755756232927068,700.1235442264899,685.5174863851987,1283.364297722532,0.04001699760556221,0.9436899423599244,11.66525821685791,72.49530944824221,8.595566749572754
121,deam/111.mp3,103.359375,G,minor,0.3582778573036194,0.04860178908963474,2314.744394395302,1290.562956505707,948.0429252014204,0.04759202525019646,1.848285913467407,33.91016311645508,37.70933151245117,1.148926377296448
122,deam/1110.mp3,126.04801829,C#,minor,0.5206730365753174,0.0455943332857983,4857.309517402767,2308.556607528337,2946.000439076619,0.1027591452002525,1.461035251617432,85.79828186035157,123.0449737548828,2.167304992675781
123,deam/1111.mp3,120.18531977,B,minor,0.4091386497020721,0.03923807546582238,2566.217815765287,1472.300877788044,1886.792403279609,0.07078796625137329,0.9738999009132384,21.86706237792969,91.20428009033205,3.916876554489136
124,deam/1112.mp3,114.84375,G,minor,0.401094377040863,0.03890549815797523,3472.22900390625,1747.86102740751,2297.139057540106,0.04347569495439529,0.9758003354072572,11.18828353881836,68.52002410888673,7.344895362854004
125,deam/1113.mp3,126.04801829,Eb,minor,0.2653329968452454,0.02270948717083035,1396.030447283766,859.0877073427141,1010.430620440524,0.08496355265378952,1.272163987159729,64.97935180664065,103.0772644042969,2.750274419784546
126,deam/1114.mp3,129.19921875,E,minor,0.4398051500320435,0.0138750245023812,1017.393847958591,676.597999276414,1238.47197267568,0.0715600997209549,1.47253954410553,60.80426025390625,98.11575012207031,3.879410982131958
127,deam/1115.mp3,123.046875,Eb,major,0.3341819047927856,0.03530563313788773,1735.761974552195,1186.750213359135,1522.75209187939,0.04987455159425736,0.8342757821083069,22.94752883911133,59.88971023559571,2.954248666763306
128,deam/1116.mp3,161.49902344,Ab,major,0.2245705723762512,0.03058149126657029,1072.260182856037,856.4513298339048,1014.806466793169,0.03476936370134354,0.9278138279914856,7.157284069061281,61.32058181762697,6.904438495635986
129,deam/1117.mp3,123.046875,C,minor,0.5278652310371399,0.02211891049689569,1585.757077810565,868.6660432733936,1191.979592085228,0.07610242068767548,0.9221792221069336,52.00562438964844,80.88362121582031,1.193617343902588
130,deam/1118.mp3,129.19921875,D,minor,0.3460270464420319,0.01926529641456467,734.7733347039474,532.7374023053468,715.1146400305553,0.04735350981354713,0.8307576775550842,15.15569763183594,78.20246124267578,4.737243175506592
